system,budget,n_configs,best_possible,RS_median,RS_iqr,RS_improv_pct,RS_hits,v6_vs_RS_p,HC_median,HC_iqr,HC_improv_pct,HC_hits,v6_vs_HC_p,SA_median,SA_iqr,SA_improv_pct,SA_hits,v6_vs_SA_p,BestConfig_median,BestConfig_iqr,BestConfig_improv_pct,BestConfig_hits,v6_vs_BestConfig_p,TPE_median,TPE_iqr,TPE_improv_pct,TPE_hits,v6_vs_TPE_p,FLASH-RF_v6_median,FLASH-RF_v6_iqr,FLASH-RF_v6_improv_pct,FLASH-RF_v6_hits
7z,100,68640,4196.4,4576.3,401.59999999999945,0.0,0,0.004622558569217538,9083.4,4460.0999999999985,-98.48786137272467,0,2.2731850103557887e-06,4659.0,2432.0,-1.8071367698795928,0,0.0008162250636069062,8885.400000000001,4672.500000000001,-94.16122194786183,1,0.000922631676620908,4309.1,72.59999999999945,5.838778052138186,2,0.5820723696430626,4305.3,420.5000000000009,5.92181456635273,5
Apache,100,640,30.7448,31.0888,0.32720000000000127,0.0,5,3.050037785710288e-10,30.8186,0.4173999999999971,0.8691232855562104,10,5.737637919169805e-08,31.03,131.8362,0.18913563727129373,6,9.334452782719825e-10,162.0595,132.21235000000001,-421.27936748925663,3,2.85452888796139e-11,30.7448,0.0,1.106507809886511,25,0.010749065484329511,30.7448,0.0,1.106507809886511,30
LLVM,100,65536,52285.4,59141.5,3022.4000000000015,0.0,0,6.058901985029879e-13,54969.3,3076.300000000003,7.054606325507465,5,3.112920130445211e-10,54362.3,3019.4000000000015,8.080958379479718,5,3.089729193755047e-10,53380.6,2406.9000000000015,9.740875696422988,13,1.1042082155248216e-06,53741.899999999994,3204.7999999999956,9.12996795820195,6,9.671477569842743e-10,52285.4,0.0,11.592705629718553,30
PostgreSQL,100,864,45922.8,46059.6,96.09999999999854,0.0,1,3.723981164404985e-06,45980.8,99.19999999999709,0.17108268417440803,6,0.04598260252183742,46035.0,104.54999999999563,0.05340906130317794,4,0.00012680548210054505,46095.0,77.79999999999563,-0.07685694187531254,1,5.354933589061048e-09,45939.8,85.25,0.26009778634637654,8,0.3262754011783078,45939.8,58.0,0.26009778634637654,9
brotli,100,180,1.46,1.472,0.05400000000000005,0.0,12,4.1116281635995336e-07,1.46,0.0,0.8152173913043484,30,1.0,1.46,0.01200000000000001,0.8152173913043484,21,0.0006752772038830235,1.46,0.058499999999999996,0.8152173913043484,19,0.00015575073719270593,1.46,0.0,0.8152173913043484,30,1.0,1.46,0.0,0.8152173913043484,30
spear,100,16384,0.0,0.000993048659384,0.0,0.0,0,4.612120526533661e-11,0.000993048659384,0.0007447864945395,0.0,7,2.852371531875027e-07,0.000993048659384,0.0007447864945395,0.0,7,2.747124537757329e-07,0.000993048659384,0.000993048659386,0.0,3,1.5935382216644212e-09,0.0,0.000993048659384,100.0,19,0.009464870415590389,0.0,0.0,100.0,27
storm,100,1557,0.0,0.0,4.08528439707e-06,0.0,17,3.297393075065527e-05,0.0,0.0,0.0,24,0.005515487173329191,0.0,7.14924769488e-06,0.0,18,7.263145365500789e-05,5.44704586276e-06,2.3149944916735e-05,0.0,7,2.887467469906492e-09,0.0,1.0213210992675e-06,0.0,22,0.0013923744202458507,0.0,0.0,0.0,30
x264,100,4608,21.556,22.759,0.8335000000000008,0.0,0,7.826568857593144e-11,21.556,0.0224999999999973,5.285820993892523,22,0.6044549685696894,21.758,0.6975000000000016,4.3982600289995215,6,7.350218566852004e-06,21.65,1.318000000000005,4.872797574585886,6,5.407260532086006e-06,21.586,0.11499999999999844,5.154005009007434,9,0.0019746946653950667,21.556,0.029999999999997584,5.285820993892523,20
